,name,line
3207,Penny," I'm settling once and for all who is the smartest around here. Okay, are you ready?"
3208,Sheldon, Absolutely.
3209,Leonard, Bring it on.
3210,Penny," Okay. Marsha, Jan and Cindy were the three daughters of what TV family?  The Brady Bunch. Okay, Sammy Hagar replaced David Lee Roth as the lead singer in what group?"
3211,Sheldon, The Brady Bunch?
3212,Penny," Van Halen. Alright, Madonna was married to this Ridgemont High alum.  Oh my God, Sean Penn!"
3213,Leonard, How do you know these things?
3214,Penny," I go outside and I talk to people. Alright, here, what actor holds the record for being named people magazine's sexiest man alive?"
3215,Sheldon, William Shatner.
3216,Leonard," Wait, I don't think it's Shatner."
3217,Sheldon, Then it's got to be Patrick Stewart.
3218,Penny, No.
3219,Sheldon, Formal protest.
3220,Penny," Alright, singer who sang “Oops I Did It Again.”  Okay, Tweetie Bird, taught he taw a what?"
3221,Sheldon, Romulan.
3222,Penny, Yes. He taught he taw a Romulan.
3223,Sheldon," Well, this sandwich is an unmitigated disaster. I asked for turkey and roast beef with lettuce and swiss on wholewheat."
3224,Raj, What did they give you?
3225,Sheldon, Turkey and roast beef with swiss and lettuce on wholewheat. It's the right ingredients but in the wrong order. In a proper sandwich the cheese is adjacent to the bread to create a moisture barrier against the lettuce. They might as well have dragged this thing through a car wash.
3226,Leonard, I don't believe it.
3227,Sheldon," I know, it's basic culinary science."
3228,Leonard, Some guy is auctioning off a miniature time machine prop from the original film and no-one is bidding on it.
3229,Howard, A time machine from the movie The Time Machine?
3230,Leonard," No, a time machine from Sophie's Choice."
3231,Raj," Boy, Sophie could have used a time machine in that movie. Did you see it, it's rough."
3232,Howard," Oh, that's cool."
3233,Leonard, Uh-huh.
3234,Raj, It's only $800?
3235,Leonard, Yeah. And that's my bid.
3236,Sheldon, You bid $800.
3237,Leonard," It was a spur of the moment thing, I figured it would go for thousands and I just wanted to be a part of it."
3238,Sheldon, There's only 30 seconds left in the auction.
3239,Howard, Do you have $800?
3240,Leonard, Not to blow on a miniature time machine.
3241,Howard," Don't worry, the way these things work there's people waiting ‘til the last second to bid, and then they swoop in and get it, it's called sniping."
3242,Raj, Fifteen seconds.
3243,Leonard," Come on, snipers."
3244,Raj," Ten, nine, eight..."
3245,Leonard, Where are your snipers?
3246,Raj, Five.
3247,Leonard, Snipe.
3248,Raj, Four.
3249,Leonard, Snipe.
3250,Raj, Three.
3251,Leonard, Snipe!
3252,Raj, Two.
3253,Leonard, SNIPE!
3254,Raj, One.
3255,Leonard, Aaaa-aw!
3256,Raj," Congratulations, you are the proud owner of a miniature time machine."
3257,Howard, You lucky duck.
3258,Sheldon," I wonder why no-one else bid, this is a classic piece of sci-fi movie memorabilia."
3259,Leonard," Yeah, I know, I still can't afford it."
3260,Howard, Why don't we share it? We'll each put in two hundred bucks and we'll take turns having it in our homes.
3261,Raj, A time share time machine? I'm in. Sheldon?
3262,Sheldon, Need you ask? But I still don't understand why no-one else bid.
3263,Sheldon, I understand why no-one else bid.
3264,Raj, Did the listing actually say miniature?
3265,Leonard, I just assumed. Who sells a full sized time machine for $800?
3266,Sheldon," In a venn diagram, that would be an individual located within the intersection of the sets “no longer want my time machine” and “need $800”."
3267,Howard," It's actually a tremendous bargain, even with shipping it works out to less than four dollars a pound."
3268,Raj, Cocktain shrimp are $12.50.
3269,Leonard, How are we going to get it upstairs?
3270,Howard, If we take the dish off it might fit in the elevator.
3271,Leonard, Yes but the elevator's been broken for two years.
3272,Sheldon," I've been meaning to ask you, do you think we should make a call about that?"
3273,Howard," Not necessary, I have a masters in engineering, I remotely repair satellites on a regular basis. I troubleshoot space shuttle payloads. When the Mars rover started pulling to the left I performed a front end alignment from 62 million miles away.  No, that baby's broken."
3274,Leonard," Come on, guys, push."
3275,Howard, If I push any harder I'm going to give birth to my colon.
3276,Raj," I can't feel my fingers, hurry up."
3277,Sheldon," It's the same amount of work no matter how fast you go, basic physics."
3278,Raj, Sheldon?
3279,Sheldon, Yeah.
3280,Raj," If my fingers ever work again, I've got a job for the middle one."
3281,Penny," Oh, hey guys."
3282,Leonard," Uh, hi Penny.  Take a break, guys!"
3283,Penny, What are you doing?
3284,Leonard," Oh, just, you know, moving... something upstairs."
3285,Penny, What is it?
3286,Leonard," It's... you know, time machine."
3287,Penny," Yeah, okay, neat, but I really got to get to work, so...."
3288,Leonard," Uh, just give us a few minutes."
3289,Penny," I don't have a few minutes, I'm running really late."
3290,Sheldon," Then I have a simple solution, go up to the roof, hop over to the next building, there's a small gap, don't look down if you're subject to vertigo, and use their stairwell."
3291,Penny," You're joking, right?"
3292,Sheldon," Oh, I never joke when it comes to vertigo."
3293,Penny," Damn, okay, I'll just take the roof."
3294,Leonard," Hey, if you wait for us to set up the time machine, I can drop you off at work yesterday. Time travel joke, it's not... never mind."
3295,Sheldon," For what it's worth, I thought it was humorous."
3296,Leonard," Let's just do this. Guys, ready to push?"
3297,Raj, In a minute. Howard stepped outside to throw up.
3298,Sheldon, I don't know what you were worried about. I think it really works in the room.
3299,Leonard, Yeah. It is by far the coolest thing I have ever owned.
3300,Sheldon," The exact time machine that carried actor Rod Taylor from Victorian England into the post-apocalyptic future, which society had splintered into two factions, the sub-terranean Morlocks, who survived by feasting on the flesh of the gentle surface dwelling Eloy."
3301,Howard, Talk about your chick magnets.
3302,Raj," Oh yeah. The guy who lives next to me is always like, I have a Jacuzzi on my balcony, I have a Jacuzzi on my balcony. But wait until I tell him, I've got a time machine on my balcony. Stuff that in your speedos, Jacuzzi Bob!"
3303,Sheldon," Gentlemen, I know we said we'd take turns, but I think you'd agree that practicality dictates it remain here."
3304,Howard," You can't just keep it here, what if I meet a girl and say, “you wanna come up and see my time machine, it's at my friends house,” how lame is that?"
3305,Raj, He's got a point.
3306,Sheldon," Alright, I think we're going to need some ground rules, in addition to the expected no shoes in the time machine and no eating in the time machine, I propose that we add pants must be worn at all times in the time machine."
3307,Leonard, Seconded.
3308,Howard, I was going to put down a towel.
3309,Raj, I still want it on my balcony. I say we move it on a bi-monthly basis.
3310,Leonard, That sounds fair.
3311,Sheldon," Hold on. Bi-monthly is an ambiguous term, do you mean move it every other month, or twice a month?"
3312,Raj, Twice a month.
3313,Sheldon, Then no.
3314,Raj," Okay, every other month."
3315,Sheldon, No.
3316,Leonard," Sheldon, you can't be selfish, we all paid for it, so it belongs to all of us. Now out of the way so I can sit in my time machine.  Okay, I am setting the dials for March 10th, 1876."
3317,Howard," Good choice, Alexander Graham Bell invents the telephone and calls out for Dr Watson."
3318,Sheldon," Wait a minute, I'd want to see that too."
3319,Leonard," So, when it's your turn you can."
3320,Sheldon," But if we all go back to the same point in time, Bell's lab is going to get very crowded, he'll know something's up."
3321,Raj," Also, since the time machine doesn't move in space, you'll end up in 1876 Pasadena."
3322,Howard," And even if you can make it to Boston, what are you going to do, knock on the door and say to Mrs Bell, “hey Mrs Bell, big fan of your husband, can I come in and watch him invent the telephone?”"
3323,Raj," Mrs Bell was deaf, she's not even going to hear you knock."
3324,Sheldon," Oh, I have a solution, first go into the future and obtain a cloaking device."
3325,Raj," Ooh, how far into the future?"
3326,Sheldon," If I remember correctly, Captain Kirk will steal a cloaking device from the Romulans on Stardate 5027.3, which will be January 10th 2328 by pre-federation reckoning."
3327,Leonard," Okay, I am setting the dials for January 10th, 2328. Here we go into the future.  That was fun."
3328,Raj, My turn.
3329,Penny," Okay, first of all, what you call a gap was nearly three feet wide, I slipped and skinned my knee."
3330,Leonard, Are you okay?
3331,Penny," Zzz-zz-zz-zz! Second of all, the door to the stairwell of the other building was locked, so I had to go down the fire escape which ends on the third floor, forcing me to crawl through the window of a lovely Armenian family, who insisted I stay for lunch."
3332,Leonard, That doesn't sound too bad.
3333,Penny," It was eight courses of lamb, and they tried to fix me up with their son."
3334,Leonard, Sorry.
3335,Penny," Not done. By the time I finally got to work, they'd given my shift away. Yeah, that's right, I've lost an entire day's pay thanks to this... this..."
3336,Sheldon, Time machine.
3337,Leonard," The lights flash and the dish spins, you wanna try it?"
3338,Penny," No! I don't want to try it, my God, you are grown men, how could you waste your lives with these stupid toys and costumes and comic books and... and now that... that..."
3339,Sheldon," Again, time machine."
3340,Penny," Oh please, it's not a time machine, if anything it looks like something Elton John would drive through the Everglades."
3341,Sheldon, It only moves in time. It would be worse than useless in a swamp.
3342,Penny," Pathetic. All of you, completely pathetic."
3343,Raj, My turn!
3344,Sheldon," Leonard, it's two in the morning."
3345,Leonard, So?
3346,Sheldon, So it's my turn. Why did you set it for the day before yesterday?
3347,Leonard, Because I want to go back and keep myself from getting a time machine.
3348,Sheldon," You can't. If you were to prevent yourself from buying it in the past, you would not have it available in the present to travel back and stop yourself from buying it, ergo you would still have it. This is a classic rookie time travel mistake."
