,name,line
6536,Eliza,What do you know about we take the dish off it might fit in the elevator ?
6537,Leonard, Yes but the elevator's been broken for two years.
6538,Eliza,I understand.
6539,Sheldon," I've been meaning to ask you, do you think we should make a call about that?"
6540,Eliza,You're not really talking about me -- are you ?
6541,Howard," Not necessary, I have a masters in engineering, I remotely repair satellites on a regular basis. I troubleshoot space shuttle payloads. When the Mars rover started pulling to the left I performed a front end alignment from 62 million miles away.  No, that baby's broken."
6542,Eliza,You say Not necessary ?
6543,Leonard," Come on, guys, push."
6544,Eliza,Do you feel strongly about discussing such things ?
6545,Howard, If I push any harder I'm going to give birth to my colon.
6546,Eliza,"Really, if you push any harder you are going to give birth to your colon ?"
6547,Raj," I can't feel my fingers, hurry up."
6548,Eliza,Why do you say your fingers ?
6549,Sheldon," It's the same amount of work no matter how fast you go, basic physics."
6550,Eliza,In what way ?
6551,Raj, Sheldon?
6552,Eliza,But your fingers .
6553,Sheldon, Yeah.
6554,Eliza,I'm not sure I understand you fully.
6555,Raj," If my fingers ever work again, I've got a job for the middle one."
6556,Eliza,Do you think its likely that your fingers ever work again ?
6557,Penny," Oh, hey guys."
6558,Eliza,Please go on.
6559,Leonard," Uh, hi Penny.  Take a break, guys!"
6560,Eliza,What does that suggest to you ?
6561,Penny, What are you doing?
6562,Eliza,What is it you really wanted to know ?
6563,Leonard," Oh, just, you know, moving... something upstairs."
6564,Eliza,What are your feelings now ?
6565,Penny, What is it?
6566,Eliza,Are such questions much on your mind ?
6567,Leonard," It's... you know, time machine."
6568,Eliza,Don't you think computers can help people ?
6569,Penny," Yeah, okay, neat, but I really got to get to work, so...."
6570,Eliza,Can you elaborate on that ?
6571,Leonard," Uh, just give us a few minutes."
6572,Eliza,Do you feel strongly about discussing such things ?
6573,Penny," I don't have a few minutes, I'm running really late."
6574,Eliza,Do you enjoy being running really late ?
6575,Sheldon," Then I have a simple solution, go up to the roof, hop over to the next building, there's a small gap, don't look down if you're subject to vertigo, and use their stairwell."
6576,Eliza,Do you wish that I are subject to vertigo ?
6577,Penny," You're joking, right?"
6578,Eliza,Perhaps you would like to be joking .
6579,Sheldon," Oh, I never joke when it comes to vertigo."
6580,Eliza,Do you say Oh for some special reason ?
6581,Penny," Damn, okay, I'll just take the roof."
6582,Eliza,I'm not sure I understand you fully.
6583,Leonard," Hey, if you wait for us to set up the time machine, I can drop you off at work yesterday. Time travel joke, it's not... never mind."
6584,Eliza,What about machines worrys you ?
6585,Sheldon," For what it's worth, I thought it was humorous."
6586,Eliza,What answer would please you most ?
6587,Leonard," Let's just do this. Guys, ready to push?"
6588,Eliza,Please go on.
6589,Raj, In a minute. Howard stepped outside to throw up.
6590,Eliza,What does that suggest to you ?
6591,Sheldon, I don't know what you were worried about. I think it really works in the room.
6592,Eliza,Do you wish to be able to know what I was worried about ?
6593,Leonard, Yeah. It is by far the coolest thing I have ever owned.
6594,Eliza,That's quite interesting.
6595,Sheldon," The exact time machine that carried actor Rod Taylor from Victorian England into the post-apocalyptic future, which society had splintered into two factions, the sub-terranean Morlocks, who survived by feasting on the flesh of the gentle surface dwelling Eloy."
6596,Eliza,What do you think about machines ?
6597,Howard, Talk about your chick magnets.
6598,Eliza,Are you worried about someone else's chick magnets ?
6599,Raj," Oh yeah. The guy who lives next to me is always like, I have a Jacuzzi on my balcony, I have a Jacuzzi on my balcony. But wait until I tell him, I've got a time machine on my balcony. Stuff that in your speedos, Jacuzzi Bob!"
6600,Eliza,Do computers worry you ?
6601,Sheldon," Gentlemen, I know we said we'd take turns, but I think you'd agree that practicality dictates it remain here."
6602,Eliza,You say Gentlemen ?
6603,Howard," You can't just keep it here, what if I meet a girl and say, “you wanna come up and see my time machine, it's at my friends house,” how lame is that?"
6604,Eliza,Why do you mention computers ?
6605,Raj, He's got a point.
6606,Eliza,Do you feel strongly about discussing such things ?
6607,Sheldon," Alright, I think we're going to need some ground rules, in addition to the expected no shoes in the time machine and no eating in the time machine, I propose that we add pants must be worn at all times in the time machine."
6608,Eliza,What do you think machines have to do with your problem ?
6609,Leonard, Seconded.
6610,Eliza,I'm not sure I understand you fully.
6611,Howard, I was going to put down a towel.
6612,Eliza,Why do you tell me you were going to put down a towel now ?
6613,Raj, I still want it on my balcony. I say we move it on a bi-monthly basis.
6614,Eliza,Does that suggest anything else which belongs to you ?
6615,Leonard, That sounds fair.
6616,Eliza,Does that have anything to do with the fact that your balcony ?
6617,Sheldon," Hold on. Bi-monthly is an ambiguous term, do you mean move it every other month, or twice a month?"
6618,Eliza,We were discussing you -- not me.
6619,Raj, Twice a month.
6620,Eliza,Please go on.
6621,Sheldon, Then no.
6622,Eliza,Are you saying no just to be negative?
6623,Raj," Okay, every other month."
6624,Eliza,What does that suggest to you ?
6625,Sheldon, No.
6626,Eliza,You are being a bit negative.
6627,Leonard," Sheldon, you can't be selfish, we all paid for it, so it belongs to all of us. Now out of the way so I can sit in my time machine.  Okay, I am setting the dials for March 10th, 1876."
6628,Eliza,Don't you think computers can help people ?
6629,Howard," Good choice, Alexander Graham Bell invents the telephone and calls out for Dr Watson."
6630,Eliza,Do you feel strongly about discussing such things ?
6631,Sheldon," Wait a minute, I'd want to see that too."
6632,Eliza,I'm not sure I understand you fully.
6633,Leonard," So, when it's your turn you can."
6634,Eliza,What do you think ?
6635,Sheldon," But if we all go back to the same point in time, Bell's lab is going to get very crowded, he'll know something's up."
6636,Eliza,What resemblence do you see ?
6637,Raj," Also, since the time machine doesn't move in space, you'll end up in 1876 Pasadena."
6638,Eliza,What about machines worrys you ?
6639,Howard," And even if you can make it to Boston, what are you going to do, knock on the door and say to Mrs Bell, “hey Mrs Bell, big fan of your husband, can I come in and watch him invent the telephone?”"
6640,Eliza,What do you know about I can make it to Boston ?
6641,Raj," Mrs Bell was deaf, she's not even going to hear you knock."
6642,Eliza,"Oh, I knock ?"
6643,Sheldon," Oh, I have a solution, first go into the future and obtain a cloaking device."
6644,Eliza,Can you elaborate on that ?
6645,Raj," Ooh, how far into the future?"
6646,Eliza,What comes to mind when you ask that ?
6647,Sheldon," If I remember correctly, Captain Kirk will steal a cloaking device from the Romulans on Stardate 5027.3, which will be January 10th 2328 by pre-federation reckoning."
6648,Eliza,Why do you recollect correctly just now ?
6649,Leonard," Okay, I am setting the dials for January 10th, 2328. Here we go into the future.  That was fun."
6650,Eliza,Is it because you are setting the dials for January 10th that you came to me ?
6651,Raj, My turn.
6652,Eliza,Is it important that your turn ?
6653,Penny," Okay, first of all, what you call a gap was nearly three feet wide, I slipped and skinned my knee."
6654,Eliza,Your knee ?
6655,Leonard, Are you okay?
6656,Eliza,Would you prefer if I weren't okay? ?
6657,Penny," Zzz-zz-zz-zz! Second of all, the door to the stairwell of the other building was locked, so I had to go down the fire escape which ends on the third floor, forcing me to crawl through the window of a lovely Armenian family, who insisted I stay for lunch."
6658,Eliza,Do you say Zzz-zz-zz-zz! Second of all for some special reason ?
6659,Leonard, That doesn't sound too bad.
6660,Eliza,Lets discuss further why your turn .
6661,Penny," It was eight courses of lamb, and they tried to fix me up with their son."
6662,Eliza,Earlier you said your knee .
6663,Leonard, Sorry.
6664,Eliza,I've told you that apologies are not required.
6665,Penny," Not done. By the time I finally got to work, they'd given my shift away. Yeah, that's right, I've lost an entire day's pay thanks to this... this..."
6666,Eliza,Why do you say your shift away ?
6667,Sheldon, Time machine.
6668,Eliza,What do you think about machines ?
6669,Leonard," The lights flash and the dish spins, you wanna try it?"
6670,Eliza,You're not really talking about me -- are you ?
6671,Penny," No! I don't want to try it, my God, you are grown men, how could you waste your lives with these stupid toys and costumes and comic books and... and now that... that..."
6672,Eliza,Does that suggest anything else which belongs to you ?
6673,Sheldon," Again, time machine."
6674,Eliza,Do computers worry you ?
6675,Penny," Oh please, it's not a time machine, if anything it looks like something Elton John would drive through the Everglades."
6676,Eliza,Why do you mention computers ?
6677,Sheldon, It only moves in time. It would be worse than useless in a swamp.
6678,Eliza,Does that have anything to do with the fact that your God ?
6679,Penny," Pathetic. All of you, completely pathetic."
6680,Eliza,What are your feelings now ?
6681,Raj, My turn!
6682,Eliza,Is it important that your turn! ?
6683,Sheldon," Leonard, it's two in the morning."
6684,Eliza,Lets discuss further why your turn! .
6685,Leonard, So?
6686,Eliza,But your shift away .
6687,Sheldon, So it's my turn. Why did you set it for the day before yesterday?
6688,Eliza,Your turn ?
6689,Leonard, Because I want to go back and keep myself from getting a time machine.
6690,Eliza,What do you think machines have to do with your problem ?
6691,Sheldon," You can't. If you were to prevent yourself from buying it in the past, you would not have it available in the present to travel back and stop yourself from buying it, ergo you would still have it. This is a classic rookie time travel mistake."
6692,Eliza,"Really, if I was to prevent myself from buying it in the past ?"
6693,Leonard, Can I go back and prevent you from explaining that to me?
6694,Eliza,Whether or not you can go back and prevent I from explaining that to me? depends on you more than me.
6695,Sheldon," Same paradox. If you were to travel back in time and, say, knock me unconscious, you would not then have the conversation that irritated you, motivating you to go back and knock me unconscious."
6696,Eliza,What does that similarity suggest to you ?
6697,Leonard, What if I knocked you unconscious right now?
6698,Eliza,Do you think its likely that you knocked I unconscious right now? ?
6699,Sheldon, It won't change the past.
6700,Eliza,Earlier you said your turn .
6701,Leonard, But it would make the present so much nicer.
6702,Eliza,Please go on.
6703,Sheldon, Are you upset about something?
6704,Eliza,Perhaps I am upset about something? in your fantasies.
6705,Leonard, What was your first clue?
6706,Eliza,Have you asked such questions before ?
6707,Sheldon," Well, it was a number of things. First the late hour, then your demeanour seems very low energy, plus your irritability..."
6708,Eliza,"Really, my irritability ?"
6709,Leonard, Yes I'm upset.
6710,Eliza,You seem to be quite positive.
6711,Sheldon, Oh! I don't usually pick up on those things. Good for me.
6712,Eliza,Does that trouble you ?
6713,Leonard," Yeah, good for you."
6714,Eliza,We were discussing you -- not me.
6715,Sheldon," Oh, wait. Did you want to talk about what's bothering you?"
6716,Eliza,"Oh, I want to talk about what's bothering you? ?"
6717,Leonard, I don't know. Maybe.
6718,Eliza,Don't you really know ?
